-26.8365,-40.86524,-10.48019,0
-31.11021,-37.03259,-12.67841,37.78593
-23.68907,-41.04793,-15.9341,39.68486
-25.17824,-42.98982,-4.234582,46.27127
-27.88292,-38.04161,-16.59453,46.453
-20.20734,-44.3504,-11.16717,56.564
-32.52155,-37.47834,-6.141932,62.61131
-33.75886,-34.71428,-12.46028,89.67418
-23.48777,-39.19544,-20.29882,110.4078
-30.993,-39.2308,-0.6145998,117.2777
-30.74053,-34.54441,-19.01851,128.0974
